	Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority	masked_tweet	insert_tweet	num_vulgar
4853	616676858042707972	<USER> <USER> <USER> it damn well should	0	2	6	0	0	0	3	<USER> <USER> <USER> it <VG> well should	<USER> <USER> <USER> it damn <VG> well should	1
4854	29333355854	as final touch the piano cat award-winning animated short w nick cave as anthropomorphic pussy <URL>	0	2	6	0	0	0	3	as final touch the piano cat award-winning animated short w nick cave as anthropomorphic <VG> <URL>	as final touch the piano cat award-winning animated short w nick cave as anthropomorphic pussy <VG> <URL>	1
4855	642911509857697792	<USER> <USER> <USER> you're both confusing the hell out of me by arguing	0	7	1	0	0	0	2	<USER> <USER> <USER> you're both confusing the <VG> out of me by arguing	<USER> <USER> <USER> you're both confusing the hell <VG> out of me by arguing	1
4856	534104644696670208	<USER> maybe captain asshole will be our always	0	2	6	0	0	0	3	<USER> maybe captain <VG> will be our always	<USER> maybe captain asshole <VG> will be our always	1
4857	410835658723180544	if i don't get an a on henry's quiz i'm going to be pissed i studied so much for it	0	5	3	0	0	0	2	if i don't get an a on henry's quiz i'm going to be <VG> i studied so much for it	if i don't get an a on henry's quiz i'm going to be pissed <VG> i studied so much for it	1
4858	309742604952694785	<USER> getting a little pissed still haven't heard from surgeon i bout to call if i no hear by 2:30	1	7	0	0	0	0	2	<USER> getting a little <VG> still haven't heard from surgeon i bout to call if i no hear by 2:30	<USER> getting a little pissed <VG> still haven't heard from surgeon i bout to call if i no hear by 2:30	1
4859	175783062184005633	<USER> love it dont forget sen byrd talkin about white niggers on meet the press	0	3	5	0	0	0	3	<USER> love it dont forget sen byrd talkin about white <VG> on meet the press	<USER> love it dont forget sen byrd talkin about white niggers <VG> on meet the press	1
4860	711224793568309248	your quality of life just increases once you stop giving a shit what others think	0	2	3	3	0	0	3	your quality of life just increases once you stop giving a <VG> what others think	your quality of life just increases once you stop giving a shit <VG> what others think	1
4861	435509709312118784	car shopping aka hell	2	4	0	0	0	0	2	car shopping aka <VG>	car shopping aka hell <VG>	1
4862	503709394513985537	nicki need new choreography though shes doin the same exxact shit from the video vma	0	6	0	0	0	0	2	nicki need new choreography though shes doin the same exxact <VG> from the video vma	nicki need new choreography though shes doin the same exxact shit <VG> from the video vma	1
4863	437935508115955713	<USER> it's fucking romance	0	1	4	1	0	0	3	<USER> it's <VG> romance	<USER> it's fucking <VG> romance	1
4864	194286878462185472	so the bastard zimmerman is out of jail say it ain't so  hisbuttbelongsinjail	3	3	0	0	0	0	2	so the <VG> zimmerman is out of jail say it ain't so  hisbuttbelongsinjail	so the bastard <VG> zimmerman is out of jail say it ain't so  hisbuttbelongsinjail	1
4865	296674702942937090	fuck yeah real nigga <USER> finally followed me squaaaaaaaaaaaad <URL>	0	0	0	3	3	0	5	<VG> yeah real <VG> <USER> finally followed me squaaaaaaaaaaaad <URL>	fuck <VG> yeah real nigga <VG> <USER> finally followed me squaaaaaaaaaaaad <URL>	2
4866	464895622680547328	<USER> grammar the difference between knowing your shit and knowing you're shit	0	1	5	0	0	0	3	<USER> grammar the difference between knowing your <VG> and knowing you're <VG>	<USER> grammar the difference between knowing your shit <VG> and knowing you're shit <VG>	2
4867	484926596529537024	sidecars are for bitches sam garden state <URL>	0	2	3	1	0	0	3	sidecars are for <VG> sam garden state <URL>	sidecars are for bitches <VG> sam garden state <URL>	1
4868	923515188359368705	house republican begs voters to give do nothing gop until christmas before tossing them out  <URL> no no dump their asses	1	4	1	0	0	0	2	house republican begs voters to give do nothing gop until christmas before tossing them out  <URL> no no dump their <VG>	house republican begs voters to give do nothing gop until christmas before tossing them out  <URL> no no dump their asses <VG>	1
4869	855252459270393857	well damn excusemylanguage hawksnotplayinglikelosers	1	0	5	0	0	0	3	well <VG> excusemylanguage hawksnotplayinglikelosers	well damn <VG> excusemylanguage hawksnotplayinglikelosers	1
4870	802656076755660800	if you choke me during sex but your dick is trash i'm calling the police	2	3	2	0	0	0	2	if you choke me during sex but your <VG> is trash i'm calling the police	if you choke me during sex but your dick <VG> is trash i'm calling the police	1
4871	936251590784065536	<USER> fuck you	6	1	0	0	0	0	1	<USER> <VG> you	<USER> fuck <VG> you	1
4872	907344447792402433	carpenter sentenced to 6yrs 4mos  10 years joy's sister to carpenter i hope you rot in hell <USER> <URL>	3	3	1	0	0	0	2	carpenter sentenced to 6yrs 4mos  10 years joy's sister to carpenter i hope you rot in <VG> <USER> <URL>	carpenter sentenced to 6yrs 4mos  10 years joy's sister to carpenter i hope you rot in hell <VG> <USER> <URL>	1
4873	826471777387872256	reply to <USER> well he's in for a rude awakening what a jackass ididntvoteforhim nastywomanhere fucktrump	2	5	0	0	0	0	2	reply to <USER> well he's in for a rude awakening what a <VG> ididntvoteforhim nastywomanhere fucktrump	reply to <USER> well he's in for a rude awakening what a jackass <VG> ididntvoteforhim nastywomanhere fucktrump	1
4874	397168468690087936	lmao at all the people crying over and wondering who the hell girls generation are maybe y'all should have voted more getoverit	0	5	2	0	0	0	2	lmao at all the people crying over and wondering who the <VG> girls generation are maybe y'all should have voted more getoverit	lmao at all the people crying over and wondering who the hell <VG> girls generation are maybe y'all should have voted more getoverit	1
4875	272406862849265664	<USER> <USER> <USER> <USER> haha boys are mean the shiz is a compliment don't worry	0	4	3	0	0	0	2	<USER> <USER> <USER> <USER> haha boys are mean the <VG> is a compliment don't worry	<USER> <USER> <USER> <USER> haha boys are mean the shiz <VG> is a compliment don't worry	1
4876	640323883237687296	they told me not to fall in love that shit is pointless yeah that shit is pointless	2	4	1	0	0	0	2	they told me not to fall in love that <VG> is pointless yeah that <VG> is pointless	they told me not to fall in love that shit <VG> is pointless yeah that shit <VG> is pointless	2
4877	755567771526631424	i'm gonna be so pissed if this is a joke	0	5	2	0	0	0	2	i'm gonna be so <VG> if this is a joke	i'm gonna be so pissed <VG> if this is a joke	1
4878	1368095321	these celebrities kill me they want me to follow them bish you follow me cause i'm the shit	0	2	5	0	0	0	3	these celebrities kill me they want me to follow them bish you follow me cause i'm the <VG>	these celebrities kill me they want me to follow them bish you follow me cause i'm the shit <VG>	1
4879	182436339218776065	jon 2:2 i cried by reason of mine affliction unto the lord and he heard me out of the belly of hell cried i amp thou heardest my voice	1	0	3	3	1	0	3	jon 2:2 i cried by reason of mine affliction unto the lord and he heard me out of the belly of <VG> cried i amp thou heardest my voice	jon 2:2 i cried by reason of mine affliction unto the lord and he heard me out of the belly of hell <VG> cried i amp thou heardest my voice	1
4880	417807340436717568	i got it hell yeah sf bound	0	0	0	4	4	0	5	i got it <VG> yeah sf bound	i got it hell <VG> yeah sf bound	1
4881	677533456067371008	could i really take a final today without drinking shitty coffee first	0	4	4	0	0	0	3	could i really take a final today without drinking <VG> coffee first	could i really take a final today without drinking shitty <VG> coffee first	1
4882	810641841070731264	<USER> <USER> giving a us the dick for christmas	0	1	4	2	0	1	3	<USER> <USER> giving a us the <VG> for christmas	<USER> <USER> giving a us the dick <VG> for christmas	1
4883	282288648823648257	<USER> life isn't like a box of chocolates it's like a litter box full of shit <USER> haha tootrue	3	5	0	0	0	0	2	<USER> life isn't like a box of chocolates it's like a litter box full of <VG> <USER> haha tootrue	<USER> life isn't like a box of chocolates it's like a litter box full of shit <VG> <USER> haha tootrue	1
4884	899054234381025284	breaking young asshole amazed that people pass harsh judgment on white supremacists literally no one else amazed <URL>	3	3	2	0	0	0	2	breaking young <VG> amazed that people pass harsh judgment on white supremacists literally no one else amazed <URL>	breaking young asshole <VG> amazed that people pass harsh judgment on white supremacists literally no one else amazed <URL>	1
4885	528585070484156416	<USER> suck my dick said mostly by girls <USER>	2	4	2	0	0	0	2	<USER> suck my <VG> said mostly by girls <USER>	<USER> suck my dick <VG> said mostly by girls <USER>	1
4886	416232494141145088	joan wheeler drags me into her f'ed up love life  then bitches about me being in her life uh <URL> via <USER>	3	5	0	0	0	0	2	joan wheeler drags me into her f'ed up love life  then <VG> about me being in her life uh <URL> via <USER>	joan wheeler drags me into her f'ed up love life  then bitches <VG> about me being in her life uh <URL> via <USER>	1
4887	390185891458609152	<USER> hahahahahahhahaha dumbass	3	1	4	0	0	0	3	<USER> hahahahahahhahaha <VG>	<USER> hahahahahahhahaha dumbass <VG>	1
4888	796236562539352064	don't wake up tomorrow despairing wake up mad as hell and ready to keep the fight going	0	2	1	5	0	0	4	don't wake up tomorrow despairing wake up mad as <VG> and ready to keep the fight going	don't wake up tomorrow despairing wake up mad as hell <VG> and ready to keep the fight going	1
4889	521418303408181248	i got a trillion other things that i would rather fuckin do than to be fuckin with you	3	5	0	0	0	0	2	i got a trillion other things that i would rather <VG> do than to be <VG> with you	i got a trillion other things that i would rather fuckin <VG> do than to be fuckin <VG> with you	2
4890	424369862970863616	<USER> calm the hell down this movie is great	0	1	2	5	0	0	4	<USER> calm the <VG> down this movie is great	<USER> calm the hell <VG> down this movie is great	1
4891	9431308331	you say our heads buried in the sand but at least its not stuck up fox newses ass	1	6	1	0	0	0	2	you say our heads buried in the sand but at least its not stuck up fox newses <VG>	you say our heads buried in the sand but at least its not stuck up fox newses ass <VG>	1
4892	255170383848824832	fuck up 1 i burnt the cake <USER>	0	6	2	0	0	0	2	<VG> up 1 i burnt the cake <USER>	fuck <VG> up 1 i burnt the cake <USER>	1
4893	769260535107944449	who draws a dick on a baby's forehead <URL> <URL>	1	4	2	1	0	0	2	who draws a <VG> on a baby's forehead <URL> <URL>	who draws a dick <VG> on a baby's forehead <URL> <URL>	1
4894	635366987430957056	clearly my insomnia has officially fucked up my brain because i'm watching this unathorized full house movie on lifetime	0	3	5	0	0	0	3	clearly my insomnia has officially <VG> up my brain because i'm watching this unathorized full house movie on lifetime	clearly my insomnia has officially fucked <VG> up my brain because i'm watching this unathorized full house movie on lifetime	1
4895	358217110754824193	this french station is annoying god damn i just want to hear niall	2	6	0	0	0	0	2	this french station is annoying god <VG> i just want to hear niall	this french station is annoying god damn <VG> i just want to hear niall	1
4896	796943802221129728	tell me again how conservatives didn't protest when obama won and how immature the left is behaving go fuck yourse <URL>	3	3	0	0	0	0	2	tell me again how conservatives didn't protest when obama won and how immature the left is behaving go <VG> yourse <URL>	tell me again how conservatives didn't protest when obama won and how immature the left is behaving go fuck <VG> yourse <URL>	1
4897	330876490130526208	lifewouldbealotbetterif people understood a situation completely before saying shit	0	4	1	1	0	0	2	lifewouldbealotbetterif people understood a situation completely before saying <VG>	lifewouldbealotbetterif people understood a situation completely before saying shit <VG>	1
4898	86370739917291520	watching treme on demand next thing i know it's 4:30 in the morning this show is so fuckin good makes me miss new orleans	0	0	0	4	2	0	4	watching treme on demand next thing i know it's 4:30 in the morning this show is so <VG> good makes me miss new orleans	watching treme on demand next thing i know it's 4:30 in the morning this show is so fuckin <VG> good makes me miss new orleans	1
4899	912020245631651840	i feel like my life has at this juncture turned into a murphy's law parable or some kind of bullshit cautionary tale	1	4	1	0	0	0	2	i feel like my life has at this juncture turned into a murphy's law parable or some kind of <VG> cautionary tale	i feel like my life has at this juncture turned into a murphy's law parable or some kind of bullshit <VG> cautionary tale	1
4900	927611532762066950	the powerful will politicize as needed 24/7 7 days/week you have nothing but your voice fuck overton windows politicize everything	0	3	2	1	0	0	2	the powerful will politicize as needed 24/7 7 days/week you have nothing but your voice <VG> overton windows politicize everything	the powerful will politicize as needed 24/7 7 days/week you have nothing but your voice fuck <VG> overton windows politicize everything	1
4901	492328514801385472	<USER> wanna see waht you'd look like with tattoos and shit <URL>	0	0	6	0	0	0	3	<USER> wanna see waht you'd look like with tattoos and <VG> <URL>	<USER> wanna see waht you'd look like with tattoos and shit <VG> <URL>	1
4902	667428291469565954	the squeaky wheel gets the grease so the moral is  bitch and whine plenty and eventually people will give into you to make you shut up	0	3	3	0	0	0	3	the squeaky wheel gets the grease so the moral is  <VG> and whine plenty and eventually people will give into you to make you shut up	the squeaky wheel gets the grease so the moral is  bitch <VG> and whine plenty and eventually people will give into you to make you shut up	1
4903	779780816658395136	it's always a humbling experience to get your ass kicked	0	2	2	2	0	0	3	it's always a humbling experience to get your <VG> kicked	it's always a humbling experience to get your ass <VG> kicked	1
4904	889312567209869312	wanna be better than the bullshit expectations of society	1	1	3	3	0	0	3	wanna be better than the <VG> expectations of society	wanna be better than the bullshit <VG> expectations of society	1
4905	530497797095976960	im going to shit myself i swear wordonitunestonight	1	2	3	1	1	0	3	im going to <VG> myself i swear wordonitunestonight	im going to shit <VG> myself i swear wordonitunestonight	1
4906	935108574488952834	<USER> <USER> <USER> <USER> why is it on so late damn it <USER> give them a bet <URL>	1	7	0	0	0	0	2	<USER> <USER> <USER> <USER> why is it on so late <VG> it <USER> give them a bet <URL>	<USER> <USER> <USER> <USER> why is it on so late damn <VG> it <USER> give them a bet <URL>	1
4907	606867864897888257	but <USER> fuck you for not airing this on its regular channel when all you have on in its place is sports center	5	3	0	0	0	0	1	but <USER> <VG> you for not airing this on its regular channel when all you have on in its place is sports center	but <USER> fuck <VG> you for not airing this on its regular channel when all you have on in its place is sports center	1
4908	28377400436	refuse the seductive embrace of mediocrity--that bitch gets around	1	3	3	1	0	0	2	refuse the seductive embrace of mediocrity--that <VG> gets around	refuse the seductive embrace of mediocrity--that bitch <VG> gets around	1
4909	796559084631769089	sarah paulson/audrey is gonna survive down in that damn cellar maybe the witch is into girls lol ahsronoake	1	0	3	4	0	0	4	sarah paulson/audrey is gonna survive down in that <VG> cellar maybe the witch is into girls lol ahsronoake	sarah paulson/audrey is gonna survive down in that damn <VG> cellar maybe the witch is into girls lol ahsronoake	1
4910	704025012659843072	<USER> idk i sent a joke tweet to you and that person flipped shit i deleted all of my tweets after she blocked me cause it was stupid	2	3	3	0	0	0	2	<USER> idk i sent a joke tweet to you and that person flipped <VG> i deleted all of my tweets after she blocked me cause it was stupid	<USER> idk i sent a joke tweet to you and that person flipped shit <VG> i deleted all of my tweets after she blocked me cause it was stupid	1
4911	717360563937001475	gettin the hair handled tomorrow these nails friday got shit to do saturday	0	0	5	3	0	0	3	gettin the hair handled tomorrow these nails friday got <VG> to do saturday	gettin the hair handled tomorrow these nails friday got shit <VG> to do saturday	1
4912	2661308840	i'm sitting right here on my shitter trying to figure out the damn twitter	1	1	5	1	0	0	3	i'm sitting right here on my <VG> trying to figure out the <VG> twitter	i'm sitting right here on my shitter <VG> trying to figure out the damn <VG> twitter	2
4913	417918314774798336	finally learned to stop giving a shit  feel like a million bucks	1	0	2	5	0	0	4	finally learned to stop giving a <VG>  feel like a million bucks	finally learned to stop giving a shit <VG>  feel like a million bucks	1
4914	215585510842839040	watched the second episode of this season tara is so pissed <URL> <USER> <USER>	1	2	4	1	0	0	3	watched the second episode of this season tara is so <VG> <URL> <USER> <USER>	watched the second episode of this season tara is so pissed <VG> <URL> <USER> <USER>	1
4915	801825355694804992	omfg nnnooo i don't have any fuckin apples	3	3	2	0	0	0	2	omfg nnnooo i don't have any <VG> apples	omfg nnnooo i don't have any fuckin <VG> apples	1
4916	725793542816178179	oh shit	1	3	4	0	0	0	3	oh <VG>	oh shit <VG>	1
4917	639505680861384704	<USER> <USER> lol anyone who doesn't rank <USER> number 1 doesn't understand the game  but i still love dick 	1	3	3	1	0	0	2	<USER> <USER> lol anyone who doesn't rank <USER> number 1 doesn't understand the game  but i still love <VG> 	<USER> <USER> lol anyone who doesn't rank <USER> number 1 doesn't understand the game  but i still love dick <VG> 	1
4918	21525650852	<USER> i actually gotta get a new phone mine whent insane too but it just stopped working im pissed but of course gotta keep in touch	1	3	4	0	0	0	3	<USER> i actually gotta get a new phone mine whent insane too but it just stopped working im <VG> but of course gotta keep in touch	<USER> i actually gotta get a new phone mine whent insane too but it just stopped working im pissed <VG> but of course gotta keep in touch	1
4919	215956514635132929	i got the final jeopardy question right fuck yeah	0	1	0	3	4	0	5	i got the final jeopardy question right <VG> yeah	i got the final jeopardy question right fuck <VG> yeah	1
4920	310054750597050369	this guy behind me is like having a fucking fit and needs some medicine because i'm so done with his sneezes and loud breathing gtfo	2	6	0	0	0	0	2	this guy behind me is like having a <VG> fit and needs some medicine because i'm so done with his sneezes and loud breathing gtfo	this guy behind me is like having a fucking <VG> fit and needs some medicine because i'm so done with his sneezes and loud breathing gtfo	1
4921	866202299407912960	i'm bored damn it	0	7	1	0	0	0	2	i'm bored <VG> it	i'm bored damn <VG> it	1
4922	291788033236271104	<USER> bitch please	1	5	2	0	0	0	2	<USER> <VG> please	<USER> bitch <VG> please	1
4923	152877829024006144	i'm just gon let that shit go	0	4	3	1	0	0	2	i'm just gon let that <VG> go	i'm just gon let that shit <VG> go	1
4924	506597500351184896	damn it i want another season <URL>	1	2	1	2	2	0	3	<VG> it i want another season <URL>	damn <VG> it i want another season <URL>	1
4925	492335727045517312	<USER> i'm serious though lol nah i wouldn't steal ideas hell i'm not planning my own	0	3	5	0	0	0	3	<USER> i'm serious though lol nah i wouldn't steal ideas <VG> i'm not planning my own	<USER> i'm serious though lol nah i wouldn't steal ideas hell <VG> i'm not planning my own	1
4926	389942087963389952	<USER> who the fuck does dutchess think that she is in war there are casualties you ain't no fuckin strategist blackinkcrew	3	5	0	0	0	0	2	<USER> who the <VG> does dutchess think that she is in war there are casualties you ain't no <VG> strategist blackinkcrew	<USER> who the fuck <VG> does dutchess think that she is in war there are casualties you ain't no fuckin <VG> strategist blackinkcrew	2
4927	646883516710551553	holy shit i'm a lucker dog <URL>	0	0	1	6	1	0	4	holy <VG> i'm a lucker dog <URL>	holy shit <VG> i'm a lucker dog <URL>	1
4928	823738413480165377	<USER> <USER> if you are marching out of your hospice in a pussy hat someone done fucked up <URL>	1	5	1	1	0	0	2	<USER> <USER> if you are marching out of your hospice in a <VG> hat someone done <VG> up <URL>	<USER> <USER> if you are marching out of your hospice in a pussy <VG> hat someone done fucked <VG> up <URL>	2
4929	912788307247058948	fuck you fuck you fuck you fuck you if you voted for <USER> fuck you you fucking cunt and fuck your mom too	8	0	0	0	0	0	1	<VG> you <VG> you <VG> you <VG> you if you voted for <USER> <VG> you you <VG> <VG> and <VG> your mom too	fuck <VG> you fuck <VG> you fuck <VG> you fuck <VG> you if you voted for <USER> fuck <VG> you you fucking <VG> cunt <VG> and fuck <VG> your mom too	8
4930	698748648172032000	i made sunday candy im never going to hell i met kanye west im never going to fail	0	0	4	3	0	1	3	i made sunday candy im never going to <VG> i met kanye west im never going to fail	i made sunday candy im never going to hell <VG> i met kanye west im never going to fail	1
4931	615971922564775936	break time just went out to mow the yard and i am sweaty and tired the yard is so big it took me an hour damn push mower lol	0	5	3	0	0	0	2	break time just went out to mow the yard and i am sweaty and tired the yard is so big it took me an hour <VG> push mower lol	break time just went out to mow the yard and i am sweaty and tired the yard is so big it took me an hour damn <VG> push mower lol	1
4932	401932117913120768	bitchass	1	6	1	0	0	0	2	<VG>	bitchass <VG>	1
4933	445016071394037760	alexas dad literally just called her a jap lmfao	0	4	3	1	0	0	2	alexas dad literally just called her a <VG> lmfao	alexas dad literally just called her a jap <VG> lmfao	1
4934	339551634893963264	apple is so damn extra but fine i'll take the fancy life	0	1	3	4	0	0	4	apple is so <VG> extra but fine i'll take the fancy life	apple is so damn <VG> extra but fine i'll take the fancy life	1
4935	357557476322844672	free my nigga	0	0	7	1	0	0	3	free my <VG>	free my nigga <VG>	1
4936	804704325264113664	in a shitty mood scientists say you should bake i've been trying to tell you people this for years <URL>	0	0	5	3	0	0	3	in a <VG> mood scientists say you should bake i've been trying to tell you people this for years <URL>	in a shitty <VG> mood scientists say you should bake i've been trying to tell you people this for years <URL>	1
4937	790007776969953280	<USER> <USER> i can't donate for real and sorry for the shitty monitor <URL>	0	6	2	0	0	0	2	<USER> <USER> i can't donate for real and sorry for the <VG> monitor <URL>	<USER> <USER> i can't donate for real and sorry for the shitty <VG> monitor <URL>	1
4938	643193449835945984	<USER> agreed worst call of the game peyton was so pissed about it that he got off his game	2	6	0	0	0	0	2	<USER> agreed worst call of the game peyton was so <VG> about it that he got off his game	<USER> agreed worst call of the game peyton was so pissed <VG> about it that he got off his game	1
4939	242495061768691712	<USER> get yo weight up lil nigga	0	3	2	3	0	0	3	<USER> get yo weight up lil <VG>	<USER> get yo weight up lil nigga <VG>	1
4940	2784234654	goddamn you lipgloss and your ability to smear yourself over eveything i own including my brand new white sundress	3	5	0	0	0	0	2	<VG> you lipgloss and your ability to smear yourself over eveything i own including my brand new white sundress	goddamn <VG> you lipgloss and your ability to smear yourself over eveything i own including my brand new white sundress	1
4941	936062841341272064	i love the tove lo bubble ive been living in since blue lips came out fuck everyone else	1	2	0	4	1	0	4	i love the tove lo bubble ive been living in since blue lips came out <VG> everyone else	i love the tove lo bubble ive been living in since blue lips came out fuck <VG> everyone else	1
4942	941044822604963844	<USER> oh christ on a cracker <URL>	0	6	2	0	0	0	2	<USER> oh christ on a <VG> <URL>	<USER> oh christ on a cracker <VG> <URL>	1
4943	852893727668482049	bitch come and say it to my face you don't like me	7	1	0	0	0	0	1	<VG> come and say it to my face you don't like me	bitch <VG> come and say it to my face you don't like me	1
4944	451865448360181760	<USER> you are an asshole and i hope you drop dead soon	7	0	0	0	0	0	1	<USER> you are an <VG> and i hope you drop dead soon	<USER> you are an asshole <VG> and i hope you drop dead soon	1
4945	435571461823029249	we're all fifty shades of fucked up bmth	2	3	2	0	0	0	2	we're all fifty shades of <VG> up bmth	we're all fifty shades of fucked <VG> up bmth	1
4946	179824346842411008	sick ass bands won't want to miss out on this one  local show so yay  <URL>	0	1	0	2	4	0	5	sick <VG> bands won't want to miss out on this one  local show so yay  <URL>	sick ass <VG> bands won't want to miss out on this one  local show so yay  <URL>	1
4947	898799147251269633	<USER> right it's salsas caseras i'm peruvian not mexican but grew up in east la so i'm a honorary mexican ho <URL>	1	1	5	0	0	0	3	<USER> right it's salsas caseras i'm peruvian not mexican but grew up in east la so i'm a honorary mexican <VG> <URL>	<USER> right it's salsas caseras i'm peruvian not mexican but grew up in east la so i'm a honorary mexican ho <VG> <URL>	1
4948	904563386893180928	issa should've thrown that phone upside his head when he called her a hoe insecure	2	4	0	0	1	0	2	issa should've thrown that phone upside his head when he called her a <VG> insecure	issa should've thrown that phone upside his head when he called her a hoe <VG> insecure	1
4949	254552890327326721	here's a condom if your gunna act like a dick  you should dress like one too	3	4	0	0	0	0	2	here's a condom if your gunna act like a <VG>  you should dress like one too	here's a condom if your gunna act like a dick <VG>  you should dress like one too	1
4950	940026187258007552	<USER> it was 1st and 2 from the goddamn goalline and doug called a pass play three running backs capable <URL>	2	5	0	0	0	0	2	<USER> it was 1st and 2 from the <VG> goalline and doug called a pass play three running backs capable <URL>	<USER> it was 1st and 2 from the goddamn <VG> goalline and doug called a pass play three running backs capable <URL>	1
4951	900123212603949056	<USER> i'd have to say future trunks current day trunks is a smart ass but isn't as hardened as his alternate version	0	2	3	2	0	0	3	<USER> i'd have to say future trunks current day trunks is a smart <VG> but isn't as hardened as his alternate version	<USER> i'd have to say future trunks current day trunks is a smart ass <VG> but isn't as hardened as his alternate version	1
4952	944248259513548801	selling products made from animal torture amp murder is shitty take action amp tell <USER> to go furfree <URL>	3	1	2	1	0	0	2	selling products made from animal torture amp murder is <VG> take action amp tell <USER> to go furfree <URL>	selling products made from animal torture amp murder is shitty <VG> take action amp tell <USER> to go furfree <URL>	1
4953	777619198348562432	fantasy football stresses me the fuck out every week i get reminded i don't know near as much as i think i do vegaswasntbuiltonwinners	0	6	1	0	0	0	2	fantasy football stresses me the <VG> out every week i get reminded i don't know near as much as i think i do vegaswasntbuiltonwinners	fantasy football stresses me the fuck <VG> out every week i get reminded i don't know near as much as i think i do vegaswasntbuiltonwinners	1
4954	33392089555279872	damn why is my computer being so dumb	0	7	0	0	0	0	2	<VG> why is my computer being so dumb	damn <VG> why is my computer being so dumb	1
4955	662782624415547392	enjoying a konig ludwig weissbier hell  royal bavarian hefe-weizen  <URL>	0	0	2	5	0	0	4	enjoying a konig ludwig weissbier <VG>  royal bavarian hefe-weizen  <URL>	enjoying a konig ludwig weissbier hell <VG>  royal bavarian hefe-weizen  <URL>	1
4956	250429589569024001	seriously fuck this homework so much maybe if we learned anything even somewhat relevant to the questions being asked	1	6	0	0	0	0	2	seriously <VG> this homework so much maybe if we learned anything even somewhat relevant to the questions being asked	seriously fuck <VG> this homework so much maybe if we learned anything even somewhat relevant to the questions being asked	1
4957	177256036611260417	life's too easy to be so damn complicated zbb countrywords	0	2	5	0	0	0	3	life's too easy to be so <VG> complicated zbb countrywords	life's too easy to be so damn <VG> complicated zbb countrywords	1
4958	591682839827062784	<USER> <USER> bitch i aint awkward	1	5	1	0	0	0	2	<USER> <USER> <VG> i aint awkward	<USER> <USER> bitch <VG> i aint awkward	1
4959	810291953560645633	i don't think i remember the last time i truly got pissed off because i was struggling in something	0	4	3	0	0	0	2	i don't think i remember the last time i truly got <VG> off because i was struggling in something	i don't think i remember the last time i truly got pissed <VG> off because i was struggling in something	1
4960	21130180802117632	happy new years my bitches	0	1	1	4	1	0	4	happy new years my <VG>	happy new years my bitches <VG>	1
4961	766765989182705664	you got the wroooooong bitch toddlerz lookitup ididnotcometoplaywithyouhoes <URL>	1	4	2	0	0	0	2	you got the wroooooong <VG> toddlerz lookitup ididnotcometoplaywithyouhoes <URL>	you got the wroooooong bitch <VG> toddlerz lookitup ididnotcometoplaywithyouhoes <URL>	1
4962	571069135506903041	guys i took a nap so i missed it what the fuck is going on with llamas	0	3	3	0	1	1	2	guys i took a nap so i missed it what the <VG> is going on with llamas	guys i took a nap so i missed it what the fuck <VG> is going on with llamas	1
4963	122913486417313792	can the paparazzi please give this bitch a job she in here snapping pics like america's next top model	0	4	2	2	0	0	2	can the paparazzi please give this <VG> a job she in here snapping pics like america's next top model	can the paparazzi please give this bitch <VG> a job she in here snapping pics like america's next top model	1
4964	182454274805075968	lets go racing aww damn its wednesday  happy hump day all 	0	0	1	7	0	0	4	lets go racing aww <VG> its wednesday  happy hump day all 	lets go racing aww damn <VG> its wednesday  happy hump day all 	1
4965	567608442014007296	whoops fucked up the cork so i can't re-cork it guess i gotta drink the whole bottle	2	1	3	2	0	0	3	whoops <VG> up the cork so i can't re-cork it guess i gotta drink the whole bottle	whoops fucked <VG> up the cork so i can't re-cork it guess i gotta drink the whole bottle	1
4966	507191230837452802	brother livingstone you lie in a missionary prep class hahaha you're going to hell	2	4	2	0	0	0	2	brother livingstone you lie in a missionary prep class hahaha you're going to <VG>	brother livingstone you lie in a missionary prep class hahaha you're going to hell <VG>	1
4967	262741147284287488	jackass 3.5	2	1	3	1	0	1	2	<VG> 3.5	jackass <VG> 3.5	1
4968	924824183753859072	cody fucking bellinger thisteam	2	0	3	2	1	0	3	cody <VG> bellinger thisteam	cody fucking <VG> bellinger thisteam	1
4969	816429862659428352	<USER> hell yeah	0	1	0	3	4	0	5	<USER> <VG> yeah	<USER> hell <VG> yeah	1
4970	801147843004268544	<USER> they are like 100 different colors i am a ho for office supplies yo i like my analog bullet journal organizing	0	1	4	2	1	0	3	<USER> they are like 100 different colors i am a <VG> for office supplies yo i like my analog bullet journal organizing	<USER> they are like 100 different colors i am a ho <VG> for office supplies yo i like my analog bullet journal organizing	1
4971	676149083833257984	<USER> <USER> <USER> i think cruz looks like he has a dick on his face where his nose should be can't unsee it	4	4	0	0	0	0	2	<USER> <USER> <USER> i think cruz looks like he has a <VG> on his face where his nose should be can't unsee it	<USER> <USER> <USER> i think cruz looks like he has a dick <VG> on his face where his nose should be can't unsee it	1
4972	675419246512459776	icantstopsmilingbecause my girl doesn't mind when i bring my side bitches to the party maryjane genny amp wendy	0	0	1	6	1	0	4	icantstopsmilingbecause my girl doesn't mind when i bring my side <VG> to the party maryjane genny amp wendy	icantstopsmilingbecause my girl doesn't mind when i bring my side bitches <VG> to the party maryjane genny amp wendy	1
